algorithm,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
MI-threshold,Zoo,1,0.1582357142857144,0.8414285714285713,2,16,1.2787730693817139
MI-threshold,Zoo,0,0.24592142857142854,0.7528571428571429,2,16,1.335151195526123
MI-threshold,Zoo,2,0.28536785714285706,0.7123809523809524,1,16,1.2408370971679688
MI-threshold,Zoo,4,0.2853678571428572,0.7123809523809523,1,16,1.221466302871704
MI-threshold,Zoo,3,0.28536785714285706,0.7123809523809524,1,16,1.2367479801177979
MI-threshold,Zoo,5,0.31365357142857136,0.6838095238095239,1,16,1.227973222732544
MI-threshold,Zoo,7,0.4225535714285715,0.5738095238095238,1,16,1.2019767761230469
MI-threshold,Zoo,6,0.24592142857142854,0.7528571428571429,2,16,1.2217628955841064
MI-threshold,Zoo,10,0.1880892857142856,0.811904761904762,3,16,0.8481662273406982
MI-threshold,Zoo,13,0.3155392857142856,0.681904761904762,1,16,0.8291640281677246
MI-threshold,Zoo,11,0.1577642857142857,0.8419047619047619,2,16,0.8708150386810303
MI-threshold,Zoo,9,0.30422499999999986,0.6933333333333335,1,16,0.9047582149505615
MI-threshold,Zoo,8,0.24545000000000003,0.7533333333333333,2,16,0.9215490818023682
MI-threshold,Zoo,12,0.28442499999999993,0.7133333333333334,1,16,0.8832387924194336
MI-threshold,Zoo,14,0.3249678571428571,0.6723809523809524,1,16,0.9262211322784424
MI-threshold,Zoo,15,0.16813571428571442,0.8314285714285713,2,16,0.9326679706573486
MI-threshold,Zoo,17,0.2839535714285713,0.7138095238095239,1,16,0.8689301013946533
MI-threshold,Zoo,19,0.28442500000000004,0.7133333333333333,1,16,0.8464348316192627
MI-threshold,Zoo,18,0.1869928571428572,0.8123809523809523,2,16,0.8583872318267822
MI-threshold,Zoo,16,0.1582357142857143,0.8414285714285714,2,16,0.8864607810974121
MI-threshold,Zoo,21,0.28489642857142855,0.7128571428571429,1,16,0.8615961074829102
MI-threshold,Zoo,20,0.11988571428571437,0.8814285714285713,4,16,0.8810422420501709
MI-threshold,Zoo,23,0.314125,0.6833333333333333,1,16,0.8346869945526123
MI-threshold,Zoo,22,0.2853678571428572,0.7123809523809523,1,16,0.8626959323883057
MI-threshold,Sonar,0,0.3148739837398374,0.6821138211382114,1,60,0.07090210914611816
MI-threshold,Sonar,1,0.3283269454123113,0.6685249709639953,1,60,0.07265591621398926
MI-threshold,Sonar,2,0.3239576074332173,0.6729384436701509,1,60,0.07809996604919434
MI-threshold,Sonar,3,0.2899227642276423,0.7073170731707317,1,60,0.06879305839538574
MI-threshold,Sonar,4,0.3003861788617887,0.6967479674796747,1,60,0.061688899993896484
MI-threshold,Sonar,5,0.30935481997677117,0.6876887340301975,1,60,0.0581820011138916
MI-threshold,Sonar,6,0.3390203252032519,0.6577235772357725,1,60,0.06494688987731934
MI-threshold,Sonar,7,0.2949819976771197,0.7022067363530777,1,60,0.08485817909240723
MI-threshold,Sonar,8,0.29555691056910566,0.7016260162601626,1,60,0.08047819137573242
MI-threshold,Sonar,9,0.3335011614401858,0.6632984901277584,1,60,0.0662839412689209
MI-threshold,Sonar,10,0.30464053426248555,0.6924506387921021,1,60,0.06703782081604004
MI-threshold,Sonar,11,0.352588269454123,0.6440185830429733,1,60,0.06155276298522949
MI-threshold,Sonar,12,0.32384262485481996,0.673054587688734,1,60,0.06255292892456055
MI-threshold,Sonar,13,0.3337311265969802,0.6630662020905924,1,60,0.06114315986633301
MI-threshold,Sonar,14,0.30958478513356563,0.6874564459930314,1,60,0.06299686431884766
MI-threshold,Sonar,15,0.31855342624854815,0.678397212543554,1,60,0.0653371810913086
MI-threshold,Sonar,16,0.30900987224157955,0.6880371660859466,1,60,0.05996298789978027
MI-threshold,Sonar,17,0.2904976771196284,0.7067363530778165,1,60,0.06400299072265625
MI-threshold,Sonar,18,0.27681475029035985,0.7205574912891988,1,60,0.05915975570678711
MI-threshold,Sonar,19,0.3141840882694542,0.6828106852497096,1,60,0.07194805145263672
MI-threshold,Zoo,24,0.17850714285714292,0.8209523809523809,2,16,0.8233568668365479
MI-threshold,Sonar,20,0.2960168408826945,0.7011614401858305,1,60,0.06680607795715332
MI-threshold,Zoo,25,0.17803571428571432,0.8214285714285714,2,16,0.825242280960083
MI-threshold,Zoo,26,0.1577642857142857,0.8419047619047619,2,16,0.8310461044311523
MI-threshold,Zoo,27,0.13906071428571426,0.8614285714285714,3,16,0.8579821586608887
MI-threshold,Sonar,21,0.31406910569105695,0.6829268292682926,1,60,0.09022688865661621
MI-threshold,Sonar,23,0.3153339140534262,0.6816492450638792,1,60,0.06937289237976074
MI-threshold,Sonar,24,0.2903826945412311,0.7068524970963995,1,60,0.08431887626647949
MI-threshold,Zoo,28,0.3637785714285714,0.6338095238095238,2,16,0.8950991630554199
MI-threshold,Sonar,22,0.2954419279907085,0.7017421602787456,1,60,0.10177087783813477
MI-threshold,Sonar,25,0.31004471544715434,0.6869918699186993,1,60,0.090576171875
MI-threshold,Sonar,27,0.31452903600464566,0.6824622531939606,1,60,0.07617402076721191
MI-threshold,Sonar,28,0.2996962833914054,0.697444831591173,1,60,0.06303715705871582
MI-threshold,Sonar,26,0.3141840882694542,0.6828106852497096,1,60,0.10330700874328613
MI-threshold,Zoo,29,0.19689285714285712,0.8023809523809524,2,16,0.9601900577545166
MI-threshold,WDBC,0,0.060710603943487026,0.9420431609998448,10,30,0.09380602836608887
MI-threshold,Sonar,29,0.3188983739837399,0.6780487804878048,1,60,0.11989808082580566
MI-threshold,WDBC,2,0.06775019406924396,0.9349324639031206,10,30,0.10359406471252441
MI-threshold,WDBC,1,0.062447446048750084,0.9402887750349326,10,30,0.12660503387451172
MI-threshold,WDBC,3,0.058973761838223865,0.943797546964757,10,30,0.11065292358398438
MI-threshold,WDBC,4,0.057252290017078246,0.9455364073901567,10,30,0.1073462963104248
MI-threshold,WDBC,5,0.05379397609066914,0.9490296537804689,10,30,0.1101980209350586
MI-threshold,WDBC,6,0.05551544791181497,0.947290793355069,10,30,0.09803199768066406
MI-threshold,WDBC,11,0.05895839155410654,0.9438130725042695,10,30,0.07603001594543457
MI-threshold,WDBC,7,0.05379397609066914,0.9490296537804689,10,30,0.12376689910888672
MI-threshold,WDBC,10,0.06253966775345447,0.9401956217978574,10,30,0.0997171401977539
MI-threshold,WDBC,8,0.0625089271852197,0.9402266728768824,10,30,0.11063599586486816
MI-threshold,WDBC,9,0.05898913212234119,0.9437820214252446,10,30,0.1095128059387207
MI-threshold,WDBC,12,0.05553081819593219,0.9472752678155567,10,30,0.11496090888977051
MI-threshold,WDBC,13,0.060756714795839224,0.9419965843813072,10,30,0.15158987045288086
MI-threshold,WDBC,14,0.0572830305853129,0.9455053563111318,10,30,0.1260850429534912
MI-threshold,WDBC,15,0.06247818661698484,0.9402577239559076,10,30,0.09882903099060059
MI-threshold,WDBC,17,0.05728303058531279,0.9455053563111319,10,30,0.12805914878845215
MI-threshold,WDBC,19,0.05726766030119535,0.9455208818506444,10,30,0.14618706703186035
MI-threshold,WDBC,18,0.058973761838223865,0.943797546964757,10,30,0.16820907592773438
MI-threshold,WDBC,16,0.05726766030119535,0.9455208818506444,10,30,0.17940473556518555
MI-threshold,WDBC,20,0.059004502406458624,0.943766495885732,10,30,0.15230917930603027
MI-threshold,WDBC,22,0.06424576929048277,0.9384722869119703,10,30,0.11892509460449219
MI-threshold,WDBC,21,0.06074134451172179,0.9420121099208197,10,30,0.1566007137298584
MI-threshold,WDBC,24,0.06246281633286763,0.9402732494954199,10,30,0.11584782600402832
MI-threshold,WDBC,23,0.05905061325881072,0.9437199192671946,10,30,0.15621089935302734
MI-threshold,WDBC,25,0.06419965843813068,0.9385188635305077,10,30,0.15653204917907715
MI-threshold,WDBC,26,0.05903524297469339,0.943735444806707,10,30,0.1560359001159668
MI-threshold,WDBC,27,0.06074134451172179,0.9420121099208197,10,30,0.1594088077545166
MI-threshold,WDBC,29,0.0625089271852197,0.9402266728768824,10,30,0.14901018142700195
MI-threshold,WDBC,28,0.06775019406924396,0.9349324639031206,10,30,0.1913738250732422
MI-threshold,ColonCancer,6,0.13074576923076908,0.8679487179487181,3,2000,2.0172159671783447
MI-threshold,ColonCancer,7,0.15739961538461536,0.841025641025641,3,2000,2.0920467376708984
MI-threshold,ColonCancer,4,0.16120730769230765,0.8371794871794872,3,2000,2.1444549560546875
MI-threshold,ColonCancer,5,0.17643807692307684,0.8217948717948719,3,2000,2.175903081893921
MI-threshold,ColonCancer,0,0.17516884615384606,0.8230769230769232,3,2000,2.316107988357544
MI-threshold,ColonCancer,3,0.17643807692307695,0.8217948717948718,3,2000,2.220615863800049
MI-threshold,ColonCancer,1,0.20436115384615378,0.7935897435897437,3,2000,2.4286599159240723
MI-threshold,ColonCancer,2,0.15993807692307688,0.8384615384615385,3,2000,2.4294629096984863
MI-threshold,ColonCancer,8,0.14216884615384595,0.8564102564102566,3,2000,2.278517723083496
MI-threshold,ColonCancer,9,0.20563038461538452,0.7923076923076924,3,2000,2.203183174133301
MI-threshold,ColonCancer,13,0.2068996153846153,0.7910256410256411,3,2000,2.171450138092041
MI-threshold,ColonCancer,12,0.12820730769230776,0.8705128205128204,3,2000,2.2111659049987793
MI-threshold,ColonCancer,11,0.19293807692307688,0.8051282051282052,3,2000,2.2360901832580566
MI-threshold,ColonCancer,15,0.1294765384615383,0.8692307692307694,3,2000,2.0804457664489746
MI-threshold,ColonCancer,14,0.15993807692307688,0.8384615384615385,3,2000,2.1724281311035156
MI-threshold,ColonCancer,10,0.15993807692307688,0.8384615384615385,3,2000,2.366356134414673
MI-threshold,ColonCancer,18,0.15993807692307688,0.8384615384615385,3,2000,2.076690912246704
MI-threshold,ColonCancer,16,0.15993807692307688,0.8384615384615385,3,2000,2.177001953125
MI-threshold,ColonCancer,21,0.12820730769230776,0.8705128205128204,3,2000,2.0393128395080566
MI-threshold,ColonCancer,17,0.17516884615384606,0.8230769230769232,3,2000,2.1928279399871826
MI-threshold,ColonCancer,22,0.14470730769230772,0.8538461538461538,3,2000,2.106353282928467
MI-threshold,ColonCancer,23,0.17516884615384606,0.8230769230769232,3,2000,2.1369810104370117
MI-threshold,ColonCancer,19,0.15866884615384613,0.8397435897435898,3,2000,2.2742738723754883
MI-threshold,ColonCancer,20,0.14216884615384617,0.8564102564102564,3,2000,2.3416600227355957
MI-threshold,ColonCancer,29,0.16120730769230765,0.8371794871794872,3,2000,2.3494479656219482
MI-threshold,ColonCancer,24,0.17770730769230772,0.8205128205128205,3,2000,2.5307438373565674
MI-threshold,ColonCancer,28,0.15993807692307688,0.8384615384615385,3,2000,2.432453155517578
MI-threshold,ColonCancer,27,0.13074576923076908,0.8679487179487181,3,2000,2.5064127445220947
MI-threshold,ColonCancer,25,0.17516884615384606,0.8230769230769232,3,2000,2.658292055130005
MI-threshold,ColonCancer,26,0.15866884615384613,0.8397435897435898,3,2000,2.66713809967041
MI-threshold,Leukemia,0,0.027426867224066814,0.9723809523809525,30,3571,4.874191999435425
MI-threshold,Leukemia,1,0.014226867224066837,0.9857142857142858,30,3571,4.860694169998169
MI-threshold,Leukemia,7,0.04251258150978124,0.9571428571428571,30,3571,3.7414731979370117
MI-threshold,Leukemia,6,0.040626867224066894,0.959047619047619,30,3571,3.7946622371673584
MI-threshold,Leukemia,4,0.0415697243669239,0.9580952380952382,30,3571,3.8509230613708496
MI-threshold,Leukemia,2,0.041569724366924014,0.9580952380952381,30,3571,3.954022169113159
MI-threshold,Leukemia,3,0.041569724366924014,0.9580952380952381,30,3571,3.9972379207611084
MI-threshold,Leukemia,5,0.03968401008120978,0.96,30,3571,4.359942197799683
MI-threshold,Leukemia,9,0.040626867224066894,0.959047619047619,30,3571,4.568347215652466
MI-threshold,Leukemia,8,0.03968401008120978,0.96,30,3571,4.734316825866699
MI-threshold,Leukemia,11,0.027426867224066814,0.9723809523809525,30,3571,3.7684268951416016
MI-threshold,Leukemia,12,0.0415697243669239,0.9580952380952382,30,3571,3.874018907546997
MI-threshold,Leukemia,13,0.027426867224066814,0.9723809523809525,30,3571,3.859708786010742
MI-threshold,Leukemia,10,0.02836972436692393,0.9714285714285715,30,3571,4.004479169845581
MI-threshold,Leukemia,14,0.027426867224066814,0.9723809523809525,30,3571,4.27509617805481
MI-threshold,Leukemia,15,0.056655438652638335,0.9428571428571428,30,3571,4.1195690631866455
MI-threshold,Leukemia,17,0.040626867224066894,0.959047619047619,30,3571,4.248404026031494
MI-threshold,Leukemia,16,0.041569724366924014,0.9580952380952381,30,3571,4.374840021133423
MI-threshold,Leukemia,19,0.0415697243669239,0.9580952380952382,30,3571,4.369855880737305
MI-threshold,Leukemia,18,0.0415697243669239,0.9580952380952382,30,3571,4.468419790267944
MI-threshold,Leukemia,20,0.04251258150978124,0.9571428571428571,30,3571,4.366976022720337
MI-threshold,Leukemia,21,0.041569724366924014,0.9580952380952381,30,3571,4.362489223480225
MI-threshold,Leukemia,22,0.040626867224066894,0.959047619047619,30,3571,4.58737325668335
MI-threshold,Leukemia,23,0.03968401008120978,0.96,30,3571,4.637661933898926
MI-threshold,Leukemia,25,0.040626867224066894,0.959047619047619,30,3571,3.860135078430176
MI-threshold,Leukemia,24,0.027426867224066814,0.9723809523809525,30,3571,3.9241039752960205
mRMR,Zoo,0,0.03672857142857153,0.9704761904761904,12,16,2.7213358879089355
mRMR,Zoo,1,0.06627500000000017,0.9399999999999998,11,16,2.5819509029388428
MI-threshold,Leukemia,26,0.04251258150978124,0.9571428571428571,30,3571,3.5253612995147705
MI-threshold,Leukemia,27,0.041569724366924014,0.9580952380952381,30,3571,3.5441999435424805
MI-threshold,Leukemia,28,0.014226867224066837,0.9857142857142858,30,3571,3.5409719944000244
MI-threshold,Leukemia,29,0.041569724366924014,0.9580952380952381,30,3571,3.547733783721924
mRMR,Zoo,2,0.05715357142857143,0.9504761904761905,13,16,0.9931237697601318
mRMR,Zoo,4,0.043657142857142915,0.9609523809523809,8,16,0.9449691772460938
mRMR,Zoo,3,0.03563214285714291,0.9709523809523809,11,16,1.1374821662902832
mRMR,Zoo,5,0.04725357142857142,0.9604761904761905,13,16,0.9658377170562744
mRMR,Zoo,7,0.043657142857142915,0.9609523809523809,8,16,0.9448497295379639
mRMR,Zoo,6,0.057625000000000044,0.95,13,16,0.9935879707336426
mRMR,Zoo,8,0.026049999999999907,0.9800000000000001,10,16,0.9523699283599854
mRMR,Zoo,9,0.036575000000000024,0.97,11,16,0.9897480010986328
mRMR,Zoo,10,0.046474999999999815,0.9600000000000002,11,16,1.1254119873046875
mRMR,Zoo,11,0.05527857142857143,0.9504761904761905,10,16,0.9697699546813965
mRMR,Zoo,12,0.05527857142857165,0.9504761904761903,10,16,0.9520418643951416
mRMR,Zoo,13,0.026674999999999907,0.9800000000000001,11,16,0.9296388626098633
mRMR,Zoo,15,0.026203571428571402,0.9804761904761905,11,16,0.8901059627532959
mRMR,Zoo,14,0.035950000000000024,0.97,10,16,0.9269218444824219
mRMR,Zoo,16,0.04647500000000004,0.96,11,16,0.9244937896728516
mRMR,Zoo,17,0.04412857142857142,0.9604761904761905,8,16,0.9589569568634033
mRMR,Zoo,18,0.04585000000000004,0.96,10,16,0.8718428611755371
mRMR,Zoo,20,0.04662857142857142,0.9604761904761905,12,16,0.876528263092041
mRMR,Zoo,19,0.05543214285714281,0.950952380952381,11,16,0.8854117393493652
mRMR,Zoo,22,0.04600357142857142,0.9604761904761905,11,16,0.856024980545044
mRMR,Zoo,21,0.05480714285714281,0.950952380952381,10,16,0.8873269557952881
mRMR,Zoo,23,0.04537857142857142,0.9604761904761905,10,16,1.018038034439087
mRMR,Zoo,24,0.047099999999999816,0.9600000000000002,12,16,1.0765597820281982
mRMR,Sonar,1,0.18168931475029032,0.8176538908246226,7,60,0.4659240245819092
mRMR,Zoo,25,0.04725357142857142,0.9604761904761905,13,16,1.6836278438568115
mRMR,Zoo,26,0.03657499999999992,0.9700000000000001,11,16,1.7888219356536865
mRMR,Zoo,28,0.05715357142857143,0.9504761904761905,13,16,1.7331171035766602
mRMR,Zoo,29,0.04647500000000004,0.96,11,16,1.7081830501556396
mRMR,Zoo,27,0.035478571428571526,0.9704761904761904,10,16,1.7609212398529053
mRMR,Sonar,7,0.21004994192799067,0.7885017421602788,4,60,0.32419919967651367
mRMR,Sonar,2,0.14059407665505236,0.8605110336817653,15,60,2.11751389503479
mRMR,Sonar,3,0.14593495934959355,0.8552845528455284,16,60,2.4370040893554688
mRMR,Sonar,4,0.13138385598141694,0.870150987224158,17,60,2.4237589836120605
mRMR,Sonar,0,0.1326538908246226,0.870383275261324,26,60,4.312748670578003
mRMR,Sonar,10,0.14530836236933795,0.8557491289198607,15,60,2.0189528465270996
mRMR,Sonar,6,0.14200232288037173,0.8599303135888501,20,60,3.6372218132019043
mRMR,Sonar,9,0.1272845528455285,0.8747967479674796,20,60,3.248387098312378
mRMR,Sonar,5,0.17447909407665502,0.8272938443670151,21,60,4.032397747039795
mRMR,Sonar,8,0.1368681765389083,0.8656213704994192,23,60,4.36536717414856
mRMR,Sonar,11,0.13676480836236932,0.8653890824622532,21,60,3.364922046661377
mRMR,Sonar,13,0.14643495934959355,0.8552845528455284,19,60,2.7917089462280273
mRMR,Sonar,14,0.13216550522648085,0.8700348432055749,21,60,3.1270148754119873
mRMR,Sonar,16,0.1358681765389083,0.8656213704994192,17,60,2.4327361583709717
mRMR,Sonar,20,0.16339547038327532,0.8364692218350754,9,60,0.8591179847717285
mRMR,Sonar,15,0.1505743321718932,0.8511033681765389,19,60,3.0128557682037354
mRMR,Sonar,17,0.15074099883855985,0.8511033681765389,20,60,2.98286509513855
mRMR,Sonar,12,0.1484750290360046,0.8557491289198607,34,60,5.759516000747681
mRMR,Sonar,25,0.16805807200929157,0.8315911730545876,8,60,0.5006117820739746
mRMR,Sonar,19,0.16913821138211393,0.8325203252032519,20,60,2.923977851867676
mRMR,Sonar,22,0.14070905923344948,0.8603948896631823,15,60,2.348344087600708
mRMR,Sonar,18,0.15258594657375155,0.8507549361207897,29,60,4.6383819580078125
mRMR,Sonar,21,0.17487572590011616,0.827061556329849,22,60,3.567345142364502
mRMR,Sonar,27,0.16439547038327532,0.8364692218350754,15,60,1.8710792064666748
mRMR,Sonar,28,0.1547886178861789,0.8463414634146341,16,60,2.04264497756958
mRMR,Sonar,24,0.13698315911730552,0.8655052264808362,23,60,3.394519090652466
mRMR,Sonar,29,0.1494477351916376,0.8515679442508711,15,60,1.665355920791626
mRMR,Sonar,26,0.12234030197444833,0.8797909407665505,20,60,2.904323101043701
mRMR,Sonar,23,0.13322880371660864,0.8698025551684088,26,60,4.1444878578186035
mRMR,WDBC,1,0.03215354758577871,0.9718987734823784,13,30,1.733933925628662
mRMR,WDBC,3,0.030385964912280784,0.9736842105263157,13,30,1.6296961307525635
mRMR,WDBC,4,0.03596056512963826,0.968390001552554,14,30,1.8649368286132812
mRMR,WDBC,6,0.03594519484552093,0.9684055270920664,14,30,1.667362928390503
mRMR,WDBC,11,0.036046110852352195,0.9666200900481291,9,30,0.6093828678131104
mRMR,WDBC,8,0.03736407390156798,0.9666356155876418,13,30,1.570138692855835
mRMR,WDBC,0,0.03515354758577871,0.9718987734823784,22,30,4.04564905166626
mRMR,WDBC,2,0.033462816332867636,0.9736065828287532,22,30,3.9644908905029297
mRMR,WDBC,14,0.03534870361745076,0.9666511411271541,7,30,0.5544450283050537
mRMR,WDBC,5,0.03409874243129954,0.9736376339077782,24,30,4.123779773712158
mRMR,WDBC,10,0.031129482999534303,0.9736065828287532,15,30,2.5076780319213867
mRMR,WDBC,7,0.03411411271541687,0.9736221083682658,24,30,4.195900917053223
mRMR,WDBC,17,0.030517621487346807,0.9718677224033534,8,30,0.6741898059844971
mRMR,WDBC,9,0.032462816332867635,0.9736065828287532,19,30,3.7477879524230957
mRMR,WDBC,15,0.03213817730166127,0.971914299021891,13,30,2.017798900604248
mRMR,WDBC,12,0.03140133519639811,0.9736686849868033,16,30,3.199669122695923
mRMR,WDBC,20,0.02729172488743999,0.9771464058376027,14,30,1.8469440937042236
mRMR,WDBC,13,0.03409874243129954,0.9736376339077782,24,30,4.225721120834351
mRMR,WDBC,16,0.03133115975780161,0.9754230709517155,21,30,3.654409885406494
mRMR,WDBC,18,0.03033115975780161,0.9754230709517155,18,30,2.9974868297576904
mRMR,WDBC,19,0.0324474460487502,0.9736221083682658,19,30,3.6466140747070312
mRMR,WDBC,24,0.0304474460487502,0.9736221083682658,13,30,2.6414589881896973
mRMR,WDBC,21,0.03375003881384877,0.9736531594472908,23,30,4.6665260791778564
mRMR,WDBC,28,0.03293650054339385,0.9700978108989288,10,30,1.7077820301055908
mRMR,WDBC,22,0.03725446359260975,0.9701133364384413,23,30,4.7113659381866455
mRMR,WDBC,23,0.032780779382083534,0.9736221083682658,20,30,4.4138360023498535
mRMR,WDBC,25,0.031780779382083534,0.9736221083682658,17,30,4.719115972518921
mRMR,ColonCancer,0,0.07871730769230774,0.9205128205128205,5,2000,2.0531649589538574
mRMR,ColonCancer,1,0.09522230769230769,0.9038461538461539,6,2000,2.755046844482422
mRMR,ColonCancer,2,0.09648653846153844,0.9025641025641026,5,2000,2.607511043548584
mRMR,ColonCancer,3,0.07871730769230774,0.9205128205128205,5,2000,2.7034759521484375
mRMR,WDBC,27,0.032028566992702935,0.9753920198726906,23,30,7.050343036651611
mRMR,ColonCancer,4,0.09902499999999997,0.9,5,2000,3.004382848739624
mRMR,WDBC,26,0.0340833721471821,0.9736531594472908,24,30,7.631392955780029
mRMR,ColonCancer,5,0.06602499999999999,0.9333333333333333,5,2000,3.0896809101104736
mRMR,ColonCancer,6,0.0799865384615384,0.9192307692307693,5,2000,3.0957822799682617
mRMR,ColonCancer,8,0.0799865384615384,0.9192307692307693,5,2000,3.145186185836792
mRMR,ColonCancer,9,0.0799865384615384,0.9192307692307693,5,2000,3.1142172813415527
mRMR,ColonCancer,11,0.09521730769230768,0.9038461538461539,5,2000,3.2105138301849365
mRMR,ColonCancer,10,0.06475576923076921,0.9346153846153846,5,2000,3.3867130279541016
mRMR,WDBC,29,0.03411411271541687,0.9736221083682658,24,30,9.115051031112671
mRMR,ColonCancer,13,0.12949653846153833,0.8692307692307694,7,2000,3.1253859996795654
mRMR,ColonCancer,14,0.06348653846153846,0.9358974358974359,5,2000,3.139439105987549
mRMR,ColonCancer,7,0.07878230769230775,0.9205128205128205,18,2000,8.650670051574707
mRMR,ColonCancer,12,0.11175230769230762,0.8871794871794872,12,2000,6.472154140472412
mRMR,ColonCancer,15,0.08125576923076916,0.917948717948718,5,2000,3.879836082458496
mRMR,ColonCancer,16,0.09775576923076922,0.9012820512820513,5,2000,3.4668359756469727
mRMR,ColonCancer,17,0.10791461538461555,0.8910256410256409,6,2000,3.6851580142974854
mRMR,ColonCancer,19,0.09649153846153845,0.9025641025641026,6,2000,3.6848812103271484
mRMR,ColonCancer,20,0.09648653846153844,0.9025641025641026,5,2000,3.648287057876587
mRMR,ColonCancer,21,0.09648653846153844,0.9025641025641026,5,2000,3.186138868331909
mRMR,ColonCancer,18,0.09525730769230768,0.9038461538461539,13,2000,6.679260969161987
mRMR,ColonCancer,22,0.09902499999999997,0.9,5,2000,3.7989189624786377
mRMR,ColonCancer,24,0.09521730769230768,0.9038461538461539,5,2000,3.7329158782958984
mRMR,ColonCancer,25,0.11171730769230762,0.8871794871794872,5,2000,3.673961877822876
mRMR,ColonCancer,26,0.09394807692307691,0.9051282051282051,5,2000,3.857944965362549
mRMR,ColonCancer,23,0.11174230769230761,0.8871794871794872,10,2000,5.4077229499816895
mRMR,ColonCancer,27,0.09775576923076922,0.9012820512820513,5,2000,3.9591212272644043
mRMR,ColonCancer,29,0.08125576923076916,0.917948717948718,5,2000,3.2543349266052246
mRMR,ColonCancer,28,0.09651153846153844,0.9025641025641026,10,2000,5.809239149093628
mRMR,Leukemia,0,0.014162459495139366,0.9857142857142858,7,3571,6.166276216506958
mRMR,Leukemia,1,2.2402688322598714e-05,1.0,8,3571,7.025130987167358
mRMR,Leukemia,3,0.013205600672080625,0.9866666666666667,2,3571,6.726346015930176
mRMR,Leukemia,5,0.013219602352282249,0.9866666666666667,7,3571,6.690696954727173
mRMR,Leukemia,2,0.014168060167220015,0.9857142857142858,9,3571,8.151977062225342
mRMR,Leukemia,4,0.01416525983117969,0.9857142857142858,8,3571,7.754929065704346
mRMR,Leukemia,6,0.013216802016241924,0.9866666666666667,6,3571,6.697179079055786
mRMR,Leukemia,7,2.2402688322598714e-05,1.0,8,3571,7.796002149581909
mRMR,Leukemia,9,0.01320840100812095,0.9866666666666667,3,3571,5.936422824859619
mRMR,Leukemia,8,2.2402688322598714e-05,1.0,8,3571,7.40080189704895
mRMR,Leukemia,12,0.014148457814937742,0.9857142857142858,2,3571,6.704604864120483
mRMR,Leukemia,10,0.013222402688322574,0.9866666666666667,8,3571,7.294856071472168
mRMR,Leukemia,14,0.014156858823058716,0.9857142857142858,5,3571,6.25176215171814
mRMR,Leukemia,11,2.2402688322598714e-05,1.0,8,3571,7.712943077087402
mRMR,Leukemia,13,2.2402688322598714e-05,1.0,8,3571,7.122760057449341
mRMR,Leukemia,16,0.013219602352282249,0.9866666666666667,7,3571,6.765552997589111
mRMR,Leukemia,15,2.2402688322598714e-05,1.0,8,3571,7.282515048980713
mRMR,Leukemia,17,2.2402688322598714e-05,1.0,8,3571,7.199873924255371
mRMR,Leukemia,18,0.014151258150978067,0.9857142857142858,3,3571,6.663338899612427
mRMR,Leukemia,19,0.014159659159099041,0.9857142857142858,6,3571,7.080368757247925
mRMR,Leukemia,20,0.014151258150978067,0.9857142857142858,3,3571,7.07446026802063
mRMR,Leukemia,21,0.01416525983117969,0.9857142857142858,8,3571,7.8019890785217285
mRMR,Leukemia,22,0.014168060167220015,0.9857142857142858,9,3571,8.028237104415894
ReliefF-baseline,Zoo,0,0.044907142857142916,0.9609523809523809,10,16,0.7847630977630615
ReliefF-baseline,Zoo,1,0.04585000000000004,0.96,10,16,0.9264938831329346
mRMR,Leukemia,23,0.013205600672080625,0.9866666666666667,2,3571,6.74043083190918
ReliefF-baseline,Zoo,2,0.04725357142857142,0.9604761904761905,13,16,0.7064177989959717
mRMR,Leukemia,24,0.014148457814937742,0.9857142857142858,2,3571,6.7085120677948
mRMR,Leukemia,25,0.014162459495139366,0.9857142857142858,7,3571,6.697392225265503
ReliefF-baseline,Zoo,4,0.04537857142857142,0.9604761904761905,10,16,0.8104610443115234
ReliefF-baseline,Zoo,5,0.04585000000000004,0.96,10,16,0.9183502197265625
ReliefF-baseline,Zoo,3,0.036882142857142905,0.9709523809523809,13,16,1.1339457035064697
mRMR,Leukemia,26,0.014151258150978067,0.9857142857142858,3,3571,6.3282129764556885
ReliefF-baseline,Zoo,6,0.04585000000000004,0.96,10,16,0.9333820343017578
mRMR,Leukemia,27,0.028291314957794834,0.9714285714285715,2,3571,6.003736972808838
ReliefF-baseline,Zoo,7,0.027453571428571404,0.9804761904761905,13,16,1.0048010349273682
ReliefF-baseline,Zoo,9,0.04772500000000004,0.96,13,16,1.1290678977966309
ReliefF-baseline,Zoo,8,0.04647500000000004,0.96,11,16,1.2385280132293701
ReliefF-baseline,Zoo,10,0.03594999999999992,0.9700000000000001,10,16,1.0375690460205078
mRMR,Leukemia,28,1.4001680201624196e-05,1.0,5,3571,6.120668888092041
ReliefF-baseline,Zoo,11,0.054028571428571426,0.9504761904761905,8,16,0.9891238212585449
ReliefF-baseline,Zoo,13,0.035478571428571526,0.9704761904761904,10,16,0.7576010227203369
ReliefF-baseline,Zoo,12,0.035478571428571526,0.9704761904761904,10,16,0.8062338829040527
mRMR,Leukemia,29,0.027348457814937718,0.9723809523809525,2,3571,5.58245587348938
