config_name,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
RG-SCSO-RandomProbe,Leukemia,11,0.015377805336640347,0.9857142857142858,441,3571,342.5481657497585
RG-SCSO-RandomProbe,Leukemia,12,0.015243389206704754,0.9857142857142858,393,3571,344.0464224591851
RG-SCSO-RandomProbe,Leukemia,13,0.01434253710445251,0.9866666666666667,408,3571,343.65933570824564
RG-SCSO-RandomProbe,Leukemia,14,0.015293795255430601,0.9857142857142858,411,3571,345.71865841699764
RG-SCSO-RandomProbe,Leukemia,15,0.0153161979437532,0.9857142857142858,419,3571,341.3983391248621
RG-SCSO-RandomProbe,Leukemia,16,0.014390142817138032,0.9866666666666667,425,3571,343.3210395411588
RG-SCSO-RandomProbe,Leukemia,17,0.0153273992879145,0.9857142857142858,423,3571,339.082088209223
RG-SCSO-RandomProbe,Leukemia,18,0.01522378685442248,0.9857142857142858,386,3571,337.2119969171472
RG-SCSO-RandomProbe,Leukemia,19,0.01522378685442248,0.9857142857142858,386,3571,329.4692950421013
RG-SCSO-RandomProbe,Leukemia,20,0.015254590550866054,0.9857142857142858,397,3571,326.7992107910104
RG-SCSO-RandomProbe,Leukemia,21,0.01533299995999515,0.9857142857142858,425,3571,326.67528154188767
RG-SCSO-RandomProbe,Leukemia,23,0.014504956594791351,0.9866666666666667,466,3571,319.4847587919794
RG-SCSO-RandomProbe,Leukemia,22,0.015271392567108003,0.9857142857142858,403,3571,320.9500659997575
RG-SCSO-RandomProbe,Leukemia,24,0.015324598951874175,0.9857142857142858,422,3571,306.5495977080427
RG-SCSO-RandomProbe,Leukemia,25,0.015335800296035474,0.9857142857142858,426,3571,300.08339395932853
RG-SCSO-RandomProbe,Leukemia,26,0.01523498819858378,0.9857142857142858,390,3571,294.54306025011465
RG-SCSO-RandomProbe,Leukemia,27,0.015307796935632226,0.9857142857142858,416,3571,256.7428394998424
RG-SCSO-RandomProbe,Leukemia,28,0.015318998279793525,0.9857142857142858,420,3571,241.63728479063138
RG-SCSO-RandomProbe,Leukemia,29,0.015271392567108003,0.9857142857142858,403,3571,241.03708220925182
