algorithm,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
SCSO,Lymphography,27,0.24353716475095802,0.7579310344827584,7,18,177.23548100000335
SCSO,Lymphography,28,0.1473149425287356,0.8579310344827586,12,18,175.87064970799838
SCSO,Lymphography,29,0.18681455938697314,0.8174712643678161,11,18,175.6856637910023
SCSO,M-of-n,0,0.23957307692307692,0.765,9,13,495.1611902920049
SCSO,M-of-n,1,0.20019384615384622,0.8039999999999999,8,13,497.00722962500004
SCSO,M-of-n,2,0.19447461538461544,0.8089999999999999,7,13,493.2152210419954
SCSO,M-of-n,3,0.09459153846153844,0.913,11,13,501.9924987080012
SCSO,M-of-n,4,0.12253230769230769,0.884,10,13,497.6769992499976
SCSO,M-of-n,6,0.3444061538461538,0.656,5,13,490.8967968750003
SCSO,M-of-n,5,0.11538153846153845,0.892,11,13,502.082421541003
SCSO,M-of-n,7,0.06654384615384609,0.9390000000000001,8,13,496.7394419159973
SCSO,M-of-n,8,0.4392253846153846,0.561,6,13,514.4282452080006
SCSO,M-of-n,9,0.29402307692307694,0.71,9,13,525.1965475830002
SCSO,M-of-n,10,0.1846815384615384,0.8220000000000001,11,13,520.6681639590024
SCSO,M-of-n,11,0.1538846153846154,0.85,7,13,526.0035466670015
SCSO,M-of-n,12,0.34099461538461534,0.661,7,13,526.1020741250031
SCSO,M-of-n,13,0.32669307692307686,0.677,9,13,525.8662676670065
SCSO,M-of-n,14,0.34099461538461534,0.661,7,13,524.5694287919978
SCSO,M-of-n,15,0.1876515384615385,0.819,11,13,526.1674783749986
SCSO,M-of-n,16,0.3125053846153847,0.689,6,13,561.9820374999981
SCSO,M-of-n,17,0.17016615384615397,0.8319999999999999,5,13,557.4390131669934
SCSO,M-of-n,18,0.18875538461538455,0.8140000000000001,6,13,590.3365603330021
SCSO,M-of-n,19,0.19106307692307686,0.8140000000000001,9,13,603.4628242920007
SCSO,M-of-n,21,0.29908692307692314,0.701,4,13,596.7123472920066
SCSO,M-of-n,20,0.017264615384615503,0.9879999999999999,7,13,600.6712110840017
SCSO,M-of-n,22,0.30876615384615386,0.692,5,13,599.0828835410066
SCSO,M-of-n,23,0.1764338461538462,0.828,8,13,616.6920547919945
SCSO,Parkinsons,0,0.14025874125874133,0.8615384615384615,7,22,260.3802561249977
SCSO,Parkinsons,1,0.18595104895104894,0.8153846153846154,7,22,242.76418445799936
SCSO,M-of-n,24,0.33670692307692307,0.663,4,13,589.8958057080017
SCSO,M-of-n,25,0.2766446153846154,0.726,7,13,593.391267250001
SCSO,Parkinsons,2,0.11206993006993002,0.8923076923076924,12,22,226.05154149999726
SCSO,M-of-n,26,0.33472692307692303,0.665,4,13,558.363846666005
SCSO,Parkinsons,3,0.0848671328671329,0.9179487179487179,8,22,222.83244762499817
SCSO,M-of-n,27,0.38873538461538465,0.612,6,13,551.8799900000013
SCSO,M-of-n,28,0.15443307692307695,0.851,9,13,548.4308379169961
SCSO,M-of-n,29,0.20987307692307688,0.795,9,13,549.3451134159986
SCSO,Parkinsons,4,0.1273006993006992,0.876923076923077,12,22,216.92191220899986
SCSO,Parkinsons,5,0.06175524475524478,0.9435897435897436,13,22,218.99169174999406
SCSO,Parkinsons,6,0.10100699300699299,0.9025641025641026,10,22,213.13225133400556
SCSO,Parkinsons,8,0.11623776223776239,0.887179487179487,10,22,212.97282458299742
SCSO,Parkinsons,7,0.11714685314685307,0.8871794871794872,12,22,218.9231999170006
SCSO,Parkinsons,9,0.09130769230769234,0.9128205128205128,11,22,216.114288165998
SCSO,Parkinsons,10,0.10100699300699288,0.9025641025641027,10,22,216.39563145799912
SCSO,Parkinsons,11,0.12176923076923069,0.8820512820512821,11,22,216.51747770800284
SCSO,Parkinsons,12,0.07698601398601405,0.9282051282051281,13,22,218.0166501249987
SCSO,Parkinsons,13,0.08532167832167836,0.9179487179487179,9,22,217.3927792500035
SCSO,Parkinsons,14,0.08623076923076928,0.9179487179487179,11,22,215.93786741599615
SCSO,Parkinsons,15,0.12502797202797214,0.8769230769230768,7,22,218.9343047910006
SCSO,Parkinsons,16,0.11714685314685307,0.8871794871794872,12,22,218.81689304199972
SCSO,Parkinsons,17,0.13654545454545441,0.8666666666666668,10,22,216.63256812500185
SCSO,Parkinsons,19,0.12502797202797192,0.876923076923077,7,22,214.56683595800132
SCSO,Parkinsons,18,0.06175524475524478,0.9435897435897436,13,22,220.0460609590009
